county,waterbody,station,deployment_range,sensor_type,sensor_serial_number,timestamp_utc,sensor_depth_at_low_tide_m,sensor_depth_measured_m,dissolved_oxygen_percent_saturation
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T00:00:00Z,5,4.999999999999979,100.00000000000003
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T00:30:00Z,5,5.5176380902050095,99.21684284667974
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T01:00:00Z,5,5.999999999999987,98.4470857293849
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T01:30:00Z,5,6.414213562373076,97.7038994058095
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T02:00:00Z,5,6.732050807568872,97.00000000000001
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T02:30:00Z,5,6.931851652578131,96.3474314259477
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T03:00:00Z,5,7,95.75735931288075
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T03:30:00Z,5,6.931851652578141,95.2398799582526
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T04:00:00Z,5,6.732050807568891,94.80384757729338
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T04:30:00Z,5,6.414213562373101,94.45672280493228
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T05:00:00Z,5,6.000000000000018,94.2044450422656
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T05:30:00Z,5,5.517638090205073,94.05133083175714
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T06:00:00Z,5,5.000000000000015,94
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T06:30:00Z,5,4.482361909794983,94.05133083175713
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T07:00:00Z,5,4.000000000000008,94.20444504226559
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T07:30:00Z,5,3.5857864376269193,94.45672280493227
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T08:00:00Z,5,3.2679491924311383,94.80384757729334
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T08:30:00Z,5,3.068148347421867,95.23987995825257
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T09:00:00Z,5,3,95.75735931288068
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T09:30:00Z,5,3.0681483474218614,96.34743142594766
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T10:00:00Z,5,3.2679491924311126,96.99999999999997
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T10:30:00Z,5,3.585786437626883,97.70389940580942
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T11:00:00Z,5,3.999999999999988,98.44708572938485
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T11:30:00Z,5,4.4823619097949345,99.21684284667965
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T12:00:00Z,5,4.999999999999992,99.99999999999999
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T12:30:00Z,5,5.517638090205023,100.78315715332027
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T13:00:00Z,5,5.999999999999973,101.55291427061508
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T13:30:00Z,5,6.414213562373085,102.29610059419052
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T14:00:00Z,5,6.732050807568865,102.99999999999997
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T14:30:00Z,5,6.9318516525781275,103.65256857405228
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T15:00:00Z,5,7,104.24264068711926
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T15:30:00Z,5,6.931851652578144,104.76012004174738
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T16:00:00Z,5,6.732050807568884,105.19615242270662
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T16:30:00Z,5,6.414213562373112,105.5432771950677
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T17:00:00Z,5,6.00000000000003,105.7955549577344
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T17:30:00Z,5,5.517638090205059,105.94866916824286
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T18:00:00Z,5,5.000000000000029,106
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T18:30:00Z,5,4.48236190979497,105.94866916824286
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T19:00:00Z,5,4.00000000000002,105.79555495773442
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T19:30:00Z,5,3.5857864376269295,105.54327719506774
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T20:00:00Z,5,3.2679491924311312,105.19615242270665
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T20:30:00Z,5,3.0681483474218707,104.76012004174744
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T21:00:00Z,5,3,104.24264068711929
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T21:30:00Z,5,3.0681483474218574,103.65256857405235
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T22:00:00Z,5,3.2679491924311055,103.00000000000004
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T22:30:00Z,5,3.5857864376268926,102.29610059419056
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T23:00:00Z,5,3.999999999999975,101.55291427061516
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09T23:30:00Z,5,4.482361909794948,100.78315715332033
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T00:00:00Z,5,4.999999999999978,100.00000000000003
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T00:30:00Z,5,5.517638090205009,99.21684284667974
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T01:00:00Z,5,5.999999999999986,98.4470857293849
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T01:30:00Z,5,6.414213562373075,97.7038994058095
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T02:00:00Z,5,6.732050807568871,97.00000000000001
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T02:30:00Z,5,6.931851652578131,96.3474314259477
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T03:00:00Z,5,7,95.75735931288075
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T03:30:00Z,5,6.931851652578141,95.2398799582526
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T04:00:00Z,5,6.732050807568891,94.80384757729338
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T04:30:00Z,5,6.414213562373102,94.45672280493228
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T05:00:00Z,5,6.000000000000019,94.2044450422656
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T05:30:00Z,5,5.5176380902050735,94.05133083175714
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T06:00:00Z,5,5.000000000000016,94
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T06:30:00Z,5,4.482361909794984,94.05133083175713
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T07:00:00Z,5,4.000000000000033,94.20444504226558
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T07:30:00Z,5,3.58578643762692,94.45672280493227
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T08:00:00Z,5,3.267949192431139,94.80384757729334
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T08:30:00Z,5,3.068148347421867,95.23987995825257
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T09:00:00Z,5,3,95.75735931288068
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T09:30:00Z,5,3.068148347421854,96.34743142594763
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T10:00:00Z,5,3.2679491924311126,96.99999999999997
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T10:30:00Z,5,3.5857864376268824,97.70389940580942
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T11:00:00Z,5,3.9999999999999876,98.44708572938485
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T11:30:00Z,5,4.482361909794934,99.21684284667965
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T12:00:00Z,5,4.999999999999963,99.99999999999994
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T12:30:00Z,5,5.517638090205022,100.78315715332027
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T13:00:00Z,5,5.9999999999999725,101.55291427061508
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T13:30:00Z,5,6.414213562373085,102.29610059419052
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T14:00:00Z,5,6.732050807568864,102.99999999999997
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T14:30:00Z,5,6.931851652578127,103.65256857405228
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T15:00:00Z,5,7,104.24264068711926
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T15:30:00Z,5,6.931851652578144,104.76012004174738
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T16:00:00Z,5,6.732050807568884,105.19615242270662
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T16:30:00Z,5,6.414213562373113,105.5432771950677
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T17:00:00Z,5,6.000000000000031,105.7955549577344
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T17:30:00Z,5,5.51763809020506,105.94866916824286
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T18:00:00Z,5,5.00000000000003,106
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T18:30:00Z,5,4.482361909794971,105.94866916824286
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T19:00:00Z,5,4.000000000000021,105.79555495773442
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T19:30:00Z,5,3.58578643762693,105.54327719506774
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T20:00:00Z,5,3.267949192431132,105.19615242270665
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T20:30:00Z,5,3.068148347421871,104.76012004174744
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T21:00:00Z,5,3,104.2426406871193
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T21:30:00Z,5,3.0681483474218574,103.65256857405235
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T22:00:00Z,5,3.267949192431105,103.00000000000004
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T22:30:00Z,5,3.585786437626892,102.29610059419056
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T23:00:00Z,5,3.9999999999999742,101.55291427061516
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10T23:30:00Z,5,4.482361909794947,100.78315715332033
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T00:00:00Z,5,4.999999999999977,100.00000000000003
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T00:30:00Z,5,5.517638090205008,99.21684284667974
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T01:00:00Z,5,5.999999999999985,98.4470857293849
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T01:30:00Z,5,6.4142135623730745,97.7038994058095
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T02:00:00Z,5,6.732050807568857,97.00000000000006
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T02:30:00Z,5,6.93185165257813,96.3474314259477
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T03:00:00Z,5,7,95.75735931288075
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T03:30:00Z,5,6.931851652578141,95.2398799582526
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T04:00:00Z,5,6.732050807568891,94.8038475772934
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T04:30:00Z,5,6.414213562373123,94.4567228049323
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T05:00:00Z,5,6.0000000000000195,94.2044450422656
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T05:30:00Z,5,5.517638090205074,94.05133083175714
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T06:00:00Z,5,5.000000000000017,94
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T06:30:00Z,5,4.482361909794985,94.05133083175713
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T07:00:00Z,5,4.000000000000034,94.20444504226558
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T07:30:00Z,5,3.5857864376269206,94.45672280493227
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T08:00:00Z,5,3.2679491924311392,94.80384757729334
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T08:30:00Z,5,3.0681483474218676,95.23987995825257
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T09:00:00Z,5,3,95.75735931288068
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T09:30:00Z,5,3.0681483474218534,96.34743142594763
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T10:00:00Z,5,3.2679491924311117,96.99999999999997
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T10:30:00Z,5,3.585786437626882,97.70389940580941
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T11:00:00Z,5,3.9999999999999867,98.44708572938485
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T11:30:00Z,5,4.482361909794933,99.21684284667965
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T12:00:00Z,5,4.999999999999962,99.99999999999994
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T12:30:00Z,5,5.517638090205021,100.78315715332027
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T13:00:00Z,5,5.999999999999972,101.55291427061508
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T13:30:00Z,5,6.414213562373084,102.29610059419052
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T14:00:00Z,5,6.732050807568864,102.99999999999997
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T14:30:00Z,5,6.931851652578127,103.65256857405228
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T15:00:00Z,5,7,104.24264068711926
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T15:30:00Z,5,6.931851652578144,104.76012004174738
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T16:00:00Z,5,6.732050807568885,105.19615242270662
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T16:30:00Z,5,6.414213562373114,105.5432771950677
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T17:00:00Z,5,6.000000000000007,105.79555495773441
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T17:30:00Z,5,5.5176380902050886,105.94866916824286
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T18:00:00Z,5,5.000000000000031,106
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T18:30:00Z,5,4.482361909794972,105.94866916824286
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T19:00:00Z,5,4.000000000000046,105.79555495773442
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T19:30:00Z,5,3.585786437626931,105.54327719506774
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T20:00:00Z,5,3.2679491924311326,105.19615242270665
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T20:30:00Z,5,3.068148347421864,104.76012004174741
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T21:00:00Z,5,3,104.24264068711933
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T21:30:00Z,5,3.068148347421857,103.65256857405235
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T22:00:00Z,5,3.267949192431119,103.00000000000001
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T22:30:00Z,5,3.5857864376268713,102.2961005941906
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T23:00:00Z,5,3.999999999999974,101.55291427061516
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11T23:30:00Z,5,4.482361909794946,100.78315715332033
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T00:00:00Z,5,4.999999999999947,100.00000000000009
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T00:30:00Z,5,5.517638090205007,99.21684284667974
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T01:00:00Z,5,5.999999999999984,98.44708572938491
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T01:30:00Z,5,6.414213562373094,97.70389940580947
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T02:00:00Z,5,6.732050807568857,97.00000000000006
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T02:30:00Z,5,6.93185165257813,96.3474314259477
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T03:00:00Z,5,7,95.75735931288072
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T03:30:00Z,5,6.931851652578149,95.23987995825263
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T04:00:00Z,5,6.732050807568892,94.8038475772934
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T04:30:00Z,5,6.414213562373104,94.45672280493228
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T05:00:00Z,5,6.000000000000045,94.2044450422656
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T05:30:00Z,5,5.517638090205075,94.05133083175714
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T06:00:00Z,5,5.000000000000018,94
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T06:30:00Z,5,4.482361909795014,94.05133083175713
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T07:00:00Z,5,4.000000000000035,94.20444504226558
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T07:30:00Z,5,3.585786437626921,94.45672280493227
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T08:00:00Z,5,3.267949192431126,94.80384757729337
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T08:30:00Z,5,3.068148347421875,95.23987995825254
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T09:00:00Z,5,3,95.75735931288068
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T09:30:00Z,5,3.0681483474218605,96.34743142594766
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T10:00:00Z,5,3.2679491924310975,96.99999999999993
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T10:30:00Z,5,3.585786437626881,97.70389940580941
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T11:00:00Z,5,3.999999999999986,98.44708572938485
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T11:30:00Z,5,4.482361909794904,99.21684284667961
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T12:00:00Z,5,4.999999999999961,99.99999999999994
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T12:30:00Z,5,5.51763809020502,100.78315715332027
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T13:00:00Z,5,5.999999999999996,101.55291427061512
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T13:30:00Z,5,6.414213562373064,102.29610059419048
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T14:00:00Z,5,6.732050807568863,102.99999999999997
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T14:30:00Z,5,6.931851652578134,103.65256857405231
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T15:00:00Z,5,7,104.24264068711923
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T15:30:00Z,5,6.931851652578145,104.76012004174738
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T16:00:00Z,5,6.732050807568886,105.19615242270662
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T16:30:00Z,5,6.414213562373134,105.54327719506769
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T17:00:00Z,5,6.000000000000033,105.7955549577344
