county,waterbody,station,deployment_range,sensor_type,sensor_serial_number,timestamp_utc,sensor_depth_at_low_tide_m,sensor_depth_measured_m,dissolved_oxygen_percent_saturation,dissolved_oxygen_percent_saturation_rolling_sd,dissolve_oxygen_flag
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-07 23:00:00+00:00,5,3.999999999999977,101.55291427061516,4.280735395602139,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-07 23:30:00+00:00,5,4.48236190979495,100.78315715332032,4.28617057223472,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 00:00:00+00:00,5,4.99999999999998,100.00000000000004,4.287537606062977,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 00:30:00+00:00,5,5.51763809020501,99.21684284667974,4.287537606062977,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 01:00:00+00:00,5,5.999999999999988,98.4470857293849,4.287537606062977,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 01:30:00+00:00,5,6.414213562373076,97.7038994058095,4.287537606062977,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 02:00:00+00:00,5,6.732050807568873,97.0,4.287537606062977,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 02:30:00+00:00,5,6.931851652578131,96.3474314259477,4.287537606062977,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 03:00:00+00:00,5,7.0,95.75735931288077,4.287537606062977,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 03:30:00+00:00,5,6.93185165257814,95.2398799582526,4.287537606062977,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 04:00:00+00:00,5,6.73205080756889,94.80384757729338,4.287537606062977,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 04:30:00+00:00,5,6.414213562373101,94.45672280493228,4.287537606062977,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 05:00:00+00:00,5,6.000000000000017,94.2044450422656,4.287537606062977,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 05:30:00+00:00,5,5.517638090205072,94.05133083175714,4.287537606062977,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 06:00:00+00:00,5,5.000000000000013,94.0,4.287537606062977,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 06:30:00+00:00,5,4.482361909794983,94.05133083175711,4.287537606062977,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 07:00:00+00:00,5,4.000000000000007,94.2044450422656,4.287537606062977,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 07:30:00+00:00,5,3.5857864376269184,94.45672280493228,4.287537606062977,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 08:00:00+00:00,5,3.267949192431138,94.80384757729334,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 08:30:00+00:00,5,3.068148347421867,95.23987995825256,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 09:00:00+00:00,5,3.0,95.7573593128807,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 09:30:00+00:00,5,3.068148347421862,96.34743142594766,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 10:00:00+00:00,5,3.267949192431113,96.99999999999996,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 10:30:00+00:00,5,3.585786437626884,97.70389940580942,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 11:00:00+00:00,5,3.999999999999989,98.44708572938484,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 11:30:00+00:00,5,4.482361909794935,99.21684284667964,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 12:00:00+00:00,5,4.999999999999993,100.0,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 12:30:00+00:00,5,5.517638090205024,100.78315715332027,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 13:00:00+00:00,5,5.999999999999974,101.55291427061508,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 13:30:00+00:00,5,6.414213562373087,102.29610059419052,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 14:00:00+00:00,5,6.732050807568865,102.99999999999996,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 14:30:00+00:00,5,6.931851652578135,103.65256857405232,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 15:00:00+00:00,5,7.0,104.24264068711926,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 15:30:00+00:00,5,6.931851652578144,104.76012004174738,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 16:00:00+00:00,5,6.732050807568883,105.19615242270662,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 16:30:00+00:00,5,6.414213562373112,105.5432771950677,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 17:00:00+00:00,5,6.000000000000005,105.7955549577344,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 17:30:00+00:00,5,5.517638090205058,105.94866916824286,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 18:00:00+00:00,5,5.000000000000028,106.0,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 18:30:00+00:00,5,4.482361909794969,105.94866916824286,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 19:00:00+00:00,5,4.00000000000002,105.79555495773442,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 19:30:00+00:00,5,3.585786437626929,105.54327719506774,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 20:00:00+00:00,5,3.2679491924311312,105.19615242270665,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 20:30:00+00:00,5,3.0681483474218707,104.76012004174744,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 21:00:00+00:00,5,3.0,104.24264068711928,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 21:30:00+00:00,5,3.068148347421858,103.65256857405237,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 22:00:00+00:00,5,3.2679491924311064,103.00000000000004,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 22:30:00+00:00,5,3.585786437626893,102.29610059419056,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 23:00:00+00:00,5,3.999999999999976,101.55291427061516,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-08 23:30:00+00:00,5,4.482361909794949,100.78315715332032,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 00:00:00+00:00,5,4.999999999999979,100.00000000000004,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 00:30:00+00:00,5,5.5176380902050095,99.21684284667974,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 01:00:00+00:00,5,5.999999999999987,98.4470857293849,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 01:30:00+00:00,5,6.414213562373076,97.7038994058095,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 02:00:00+00:00,5,6.732050807568872,97.0,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 02:30:00+00:00,5,6.931851652578131,96.3474314259477,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 03:00:00+00:00,5,7.0,95.75735931288077,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 03:30:00+00:00,5,6.931851652578141,95.2398799582526,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 04:00:00+00:00,5,6.732050807568891,94.80384757729338,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 04:30:00+00:00,5,6.414213562373101,94.45672280493228,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 05:00:00+00:00,5,6.000000000000018,94.2044450422656,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 05:30:00+00:00,5,5.517638090205073,94.05133083175714,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 06:00:00+00:00,5,5.000000000000015,94.0,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 06:30:00+00:00,5,4.482361909794983,94.05133083175711,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 07:00:00+00:00,5,4.000000000000008,94.2044450422656,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 07:30:00+00:00,5,3.5857864376269197,94.45672280493228,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 08:00:00+00:00,5,3.2679491924311383,94.80384757729334,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 08:30:00+00:00,5,3.068148347421867,95.23987995825256,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 09:00:00+00:00,5,3.0,95.75735931288068,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 09:30:00+00:00,5,3.0681483474218614,96.34743142594766,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 10:00:00+00:00,5,3.2679491924311126,96.99999999999996,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 10:30:00+00:00,5,3.585786437626883,97.70389940580942,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 11:00:00+00:00,5,3.999999999999988,98.44708572938484,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 11:30:00+00:00,5,4.482361909794935,99.21684284667964,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 12:00:00+00:00,5,4.999999999999992,100.0,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 12:30:00+00:00,5,5.517638090205023,100.78315715332027,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 13:00:00+00:00,5,5.999999999999973,101.55291427061508,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 13:30:00+00:00,5,6.414213562373085,102.29610059419052,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 14:00:00+00:00,5,6.732050807568865,102.99999999999996,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 14:30:00+00:00,5,6.931851652578128,103.65256857405228,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 15:00:00+00:00,5,7.0,104.24264068711926,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 15:30:00+00:00,5,6.931851652578144,104.76012004174738,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 16:00:00+00:00,5,6.732050807568884,105.19615242270662,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 16:30:00+00:00,5,6.414213562373112,105.5432771950677,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 17:00:00+00:00,5,6.00000000000003,105.7955549577344,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 17:30:00+00:00,5,5.517638090205059,105.94866916824286,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 18:00:00+00:00,5,5.000000000000029,106.0,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 18:30:00+00:00,5,4.48236190979497,105.94866916824286,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 19:00:00+00:00,5,4.00000000000002,105.79555495773442,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 19:30:00+00:00,5,3.585786437626929,105.54327719506774,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 20:00:00+00:00,5,3.2679491924311312,105.19615242270665,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 20:30:00+00:00,5,3.0681483474218707,104.76012004174744,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 21:00:00+00:00,5,3.0,104.24264068711928,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 21:30:00+00:00,5,3.0681483474218574,103.65256857405237,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 22:00:00+00:00,5,3.267949192431105,103.00000000000004,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 22:30:00+00:00,5,3.5857864376268926,102.29610059419056,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 23:00:00+00:00,5,3.999999999999975,101.55291427061516,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-09 23:30:00+00:00,5,4.482361909794948,100.78315715332032,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 00:00:00+00:00,5,4.999999999999978,100.00000000000004,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 00:30:00+00:00,5,5.517638090205009,99.21684284667974,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 01:00:00+00:00,5,5.999999999999986,98.4470857293849,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 01:30:00+00:00,5,6.414213562373075,97.7038994058095,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 02:00:00+00:00,5,6.732050807568871,97.0,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 02:30:00+00:00,5,6.931851652578131,96.3474314259477,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 03:00:00+00:00,5,7.0,95.75735931288077,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 03:30:00+00:00,5,6.931851652578141,95.2398799582526,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 04:00:00+00:00,5,6.732050807568891,94.80384757729338,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 04:30:00+00:00,5,6.414213562373102,94.45672280493228,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 05:00:00+00:00,5,6.000000000000019,94.2044450422656,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 05:30:00+00:00,5,5.5176380902050735,94.05133083175714,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 06:00:00+00:00,5,5.000000000000016,94.0,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 06:30:00+00:00,5,4.482361909794984,94.05133083175711,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 07:00:00+00:00,5,4.000000000000033,94.20444504226558,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 07:30:00+00:00,5,3.58578643762692,94.45672280493228,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 08:00:00+00:00,5,3.267949192431139,94.80384757729334,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 08:30:00+00:00,5,3.068148347421867,95.23987995825256,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 09:00:00+00:00,5,3.0,95.75735931288068,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 09:30:00+00:00,5,3.068148347421854,96.34743142594763,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 10:00:00+00:00,5,3.2679491924311126,96.99999999999996,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 10:30:00+00:00,5,3.5857864376268824,97.70389940580942,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 11:00:00+00:00,5,3.999999999999988,98.44708572938484,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 11:30:00+00:00,5,4.482361909794934,99.21684284667964,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 12:00:00+00:00,5,4.999999999999963,99.99999999999994,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 12:30:00+00:00,5,5.517638090205022,100.78315715332027,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 13:00:00+00:00,5,5.9999999999999725,101.55291427061508,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 13:30:00+00:00,5,6.414213562373085,102.29610059419052,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 14:00:00+00:00,5,6.732050807568864,102.99999999999996,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 14:30:00+00:00,5,6.931851652578127,103.65256857405228,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 15:00:00+00:00,5,7.0,104.24264068711926,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 15:30:00+00:00,5,6.931851652578144,104.76012004174738,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 16:00:00+00:00,5,6.732050807568884,105.19615242270662,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 16:30:00+00:00,5,6.414213562373113,105.5432771950677,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 17:00:00+00:00,5,6.000000000000031,105.7955549577344,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 17:30:00+00:00,5,5.51763809020506,105.94866916824286,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 18:00:00+00:00,5,5.00000000000003,106.0,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 18:30:00+00:00,5,4.482361909794971,105.94866916824286,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 19:00:00+00:00,5,4.000000000000021,105.79555495773442,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 19:30:00+00:00,5,3.58578643762693,105.54327719506774,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 20:00:00+00:00,5,3.267949192431132,105.19615242270665,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 20:30:00+00:00,5,3.068148347421871,104.76012004174744,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 21:00:00+00:00,5,3.0,104.2426406871193,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 21:30:00+00:00,5,3.0681483474218574,103.65256857405237,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 22:00:00+00:00,5,3.267949192431105,103.00000000000004,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 22:30:00+00:00,5,3.585786437626892,102.29610059419056,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 23:00:00+00:00,5,3.9999999999999742,101.55291427061516,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-10 23:30:00+00:00,5,4.482361909794947,100.78315715332032,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 00:00:00+00:00,5,4.999999999999977,100.00000000000004,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 00:30:00+00:00,5,5.517638090205008,99.21684284667974,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 01:00:00+00:00,5,5.999999999999985,98.4470857293849,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 01:30:00+00:00,5,6.4142135623730745,97.7038994058095,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 02:00:00+00:00,5,6.732050807568857,97.00000000000006,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 02:30:00+00:00,5,6.93185165257813,96.3474314259477,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 03:00:00+00:00,5,7.0,95.75735931288077,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 03:30:00+00:00,5,6.931851652578141,95.2398799582526,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 04:00:00+00:00,5,6.732050807568891,94.8038475772934,4.287537606062979,2
